Celan Date,Quarter,Product ID,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit/Sales
19.10.2017,2017-Q4,OFF-BI-10004995,2929,US-2017-120390,10/19/2017,10/26/2017,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Burlington,North Carolina,27217,South,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,"1.633.188,00",4,0.7,"-13.065.504,00",
19.10.2017,2017-Q4,OFF-EN-10002973,3057,CA-2017-131492,10/19/2017,10/24/2017,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,8.96,2,0,"404.781,00",
19.10.2017,2017-Q4,OFF-LA-10001641,3058,CA-2017-131492,10/19/2017,10/24/2017,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Labels,Avery 518,"46.173,00",10,0,"46.371,00",
19.10.2017,2017-Q4,FUR-FU-10003878,3059,CA-2017-131492,10/19/2017,10/24/2017,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",30.56,2,0,"732.221,00",
19.10.2017,2017-Q4,FUR-TA-10003837,3060,CA-2017-131492,10/19/2017,10/24/2017,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,"24.368,00",2,0.2,"-33.506,00",
19.10.2017,2017-Q4,FUR-TA-10003008,4927,CA-2017-117653,10/19/2017,10/23/2017,Standard Class,MO-17500,Mary O'Rourke,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table","91.275,00",1,0.5,"-675.435,00",
19.10.2017,2017-Q4,OFF-BI-10002799,5175,CA-2017-106432,10/19/2017,10/24/2017,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Waco,Texas,76706,Central,Office Supplies,Binders,"SlimView Poly Binder, 3/8""","2.072,00",2,0.8,"-35.224,00",
19.10.2017,2017-Q4,FUR-BO-10004360,5176,CA-2017-106432,10/19/2017,10/24/2017,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Waco,Texas,76706,Central,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,"3.283.992,00",3,0.32,"-917.586,00",
19.10.2017,2017-Q4,OFF-BI-10004826,9706,CA-2017-125990,10/19/2017,10/23/2017,Standard Class,JS-16030,Joy Smith,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,JM Magazine Binder,"39.624,00",3,0.2,"138.684,00",
20.10.2017,2017-Q4,FUR-TA-10001539,454,CA-2017-147277,10/20/2017,10/24/2017,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Akron,Ohio,44312,East,Furniture,Tables,Chromcraft Rectangular Conference Tables,"284.364,00",2,0.4,"-758.304,00",
20.10.2017,2017-Q4,OFF-ST-10000142,455,CA-2017-147277,10/20/2017,10/24/2017,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Akron,Ohio,44312,East,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,"665.408,00",2,0.2,"665.408,00",
20.10.2017,2017-Q4,OFF-AR-10002257,2798,CA-2017-158743,10/20/2017,10/27/2017,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",13.36,4,0,"-176.685,00",
20.10.2017,2017-Q4,OFF-PA-10001019,2799,CA-2017-158743,10/20/2017,10/27/2017,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Paper,Xerox 1884,39.96,2,0,"187.812,00",
20.10.2017,2017-Q4,OFF-BI-10003364,2800,CA-2017-158743,10/20/2017,10/27/2017,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Binders,Binding Machine Supplies,145.85,5,0,"70.008,00",
20.10.2017,2017-Q4,OFF-LA-10003714,3189,US-2017-146416,10/20/2017,10/22/2017,Second Class,JE-16165,Justin Ellison,Corporate,United States,Woodland,California,95695,West,Office Supplies,Labels,Avery 510,3.75,1,0,"46.235,00",
20.10.2017,2017-Q4,OFF-BI-10001787,3190,US-2017-146416,10/20/2017,10/22/2017,Second Class,JE-16165,Justin Ellison,Corporate,United States,Woodland,California,95695,West,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,"20.928,00",4,0.2,"1.448.005,00",
20.10.2017,2017-Q4,OFF-PA-10000176,5260,CA-2017-158722,10/20/2017,10/26/2017,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,Xerox 1887,"45.528,00",3,0.2,"159.348,00",
20.10.2017,2017-Q4,OFF-LA-10002034,6347,CA-2017-104822,10/20/2017,10/20/2017,Same Day,RB-19465,Rick Bensley,Home Office,United States,New York City,New York,10024,East,Office Supplies,Labels,Avery 478,24.55,5,0,"-585.878,00",
20.10.2017,2017-Q4,OFF-ST-10000617,8238,CA-2017-103065,10/20/2017,10/20/2017,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Storage,Woodgrain Magazine Files by Perma,"4.768,00",2,0.2,"-7.748,00",
20.10.2017,2017-Q4,OFF-PA-10000380,8239,CA-2017-103065,10/20/2017,10/20/2017,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages","6.672,00",1,0.2,"2.502,00",
20.10.2017,2017-Q4,OFF-AR-10003251,8240,CA-2017-103065,10/20/2017,10/20/2017,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Art,Prang Drawing Pencil Set,"4.448,00",2,0.2,"1.112,00",
20.10.2017,2017-Q4,FUR-FU-10000175,8241,CA-2017-103065,10/20/2017,10/20/2017,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,DAX Wood Document Frame.,"43.936,00",4,0.2,"-543.327,00",
20.10.2017,2017-Q4,TEC-PH-10004071,8883,US-2017-115252,10/20/2017,10/25/2017,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Durham,North Carolina,27707,South,Technology,Phones,PayAnywhere Card Reader,"15.984,00",2,0.2,"761.898,00",
20.10.2017,2017-Q4,OFF-PA-10001667,8884,US-2017-115252,10/20/2017,10/25/2017,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Durham,North Carolina,27707,South,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),"14.352,00",3,0.2,"4.485,00",
21.10.2017,2017-Q4,FUR-CH-10003379,527,CA-2017-113558,10/21/2017,10/26/2017,Standard Class,PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801,South,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,"683.952,00",3,0.2,"42.747,00",
21.10.2017,2017-Q4,FUR-FU-10001756,528,CA-2017-113558,10/21/2017,10/26/2017,Standard Class,PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801,South,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany","45.696,00",3,0.2,"-179.577,00",
21.10.2017,2017-Q4,TEC-PH-10000895,1831,CA-2017-145884,10/21/2017,10/21/2017,Same Day,SL-20155,Sara Luxemburg,Home Office,United States,Muskogee,Oklahoma,74403,Central,Technology,Phones,Polycom VVX 310 VoIP phone,1439.92,8,0,"3.743.792,00",
21.10.2017,2017-Q4,FUR-TA-10002356,1832,CA-2017-145884,10/21/2017,10/21/2017,Same Day,SL-20155,Sara Luxemburg,Home Office,United States,Muskogee,Oklahoma,74403,Central,Furniture,Tables,Bevis Boat-Shaped Conference Table,262.11,1,0,"629.064,00",
21.10.2017,2017-Q4,OFF-PA-10003953,1903,CA-2017-167094,10/21/2017,10/22/2017,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Paper,Xerox 218,"5.184,00",1,0.2,"2.280.576,00",
21.10.2017,2017-Q4,FUR-CH-10000155,1904,CA-2017-167094,10/21/2017,10/22/2017,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Oregon,97477,West,Furniture,Chairs,Global Comet Stacking Armless Chair,478.48,2,0.2,"47.848,00",
21.10.2017,2017-Q4,TEC-AC-10003116,1905,CA-2017-167094,10/21/2017,10/22/2017,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Oregon,97477,West,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,"46.140,00",2,0.2,"6.745,00",
21.10.2017,2017-Q4,OFF-ST-10002743,1906,CA-2017-154410,10/21/2017,10/24/2017,First Class,MD-17860,Michael Dominguez,Corporate,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Storage,SAFCO Boltless Steel Shelving,909.12,8,0,"-360.614,00",
21.10.2017,2017-Q4,OFF-AR-10004956,2159,CA-2017-148166,10/21/2017,10/26/2017,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Deltona,Florida,32725,South,Office Supplies,Art,Newell 33,"17.856,00",4,0.2,"32.174,00",
21.10.2017,2017-Q4,OFF-AP-10002191,4047,CA-2017-100356,10/21/2017,10/25/2017,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,"23.992,00",2,0.8,"-623.792,00",
21.10.2017,2017-Q4,OFF-BI-10003984,4558,US-2017-117331,10/21/2017,10/28/2017,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Glendale,Arizona,85301,West,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',"8.559,00",1,0.7,"-65.619,00",
21.10.2017,2017-Q4,OFF-AP-10000938,5431,CA-2017-117422,10/21/2017,10/25/2017,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,"161.568,00",2,0.2,"161.568,00",
21.10.2017,2017-Q4,OFF-PA-10002195,5432,CA-2017-117422,10/21/2017,10/25/2017,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set","4.064,00",1,0.2,"663.282,00",
21.10.2017,2017-Q4,OFF-BI-10002799,5433,CA-2017-117422,10/21/2017,10/25/2017,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,Office Supplies,Binders,"SlimView Poly Binder, 3/8""","6.216,00",4,0.7,"-49.728,00",
21.10.2017,2017-Q4,TEC-PH-10004165,6196,CA-2017-113453,10/21/2017,10/28/2017,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,Mitel MiVoice 5330e IP Phone,"329.988,00",2,0.4,"-769.972,00",
21.10.2017,2017-Q4,OFF-ST-10000352,6197,CA-2017-113453,10/21/2017,10/28/2017,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,"71.376,00",3,0.2,"-4.461,00",
21.10.2017,2017-Q4,OFF-BI-10000301,7350,CA-2017-142125,10/21/2017,10/27/2017,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Binders,GBC Instant Report Kit,38.82,6,0,19.41,
21.10.2017,2017-Q4,OFF-BI-10003460,7351,CA-2017-142125,10/21/2017,10/27/2017,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Binders,Acco 3-Hole Punch,"46.286,00",5,0,"10.512,00",
22.10.2017,2017-Q4,TEC-CO-10004722,2624,CA-2017-127180,10/22/2017,10/24/2017,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024,East,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,"11.199.968,00",4,0.2,"39.199.888,00",
22.10.2017,2017-Q4,TEC-PH-10001494,2625,CA-2017-127180,10/22/2017,10/24/2017,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024,East,Technology,Phones,Polycom CX600 IP Phone VoIP phone,"182.409,00",8,0,"647.892,00",
22.10.2017,2017-Q4,OFF-EN-10002500,2626,CA-2017-127180,10/22/2017,10/24/2017,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024,East,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,63.9,5,0,"28.755,00",
22.10.2017,2017-Q4,TEC-PH-10003800,2627,CA-2017-127180,10/22/2017,10/24/2017,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024,East,Technology,Phones,i.Sound Portable Power - 8000 mAh,52.99,1,0,"5.299,00",
22.10.2017,2017-Q4,FUR-TA-10002607,4295,CA-2017-101581,10/22/2017,10/27/2017,Standard Class,DW-13195,David Wiener,Corporate,United States,Redmond,Oregon,97756,West,Furniture,Tables,KI Conference Tables,"177.225,00",5,0.5,"-120.513,00",
22.10.2017,2017-Q4,OFF-ST-10000129,4478,CA-2017-130211,10/22/2017,10/22/2017,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Lawton,Oklahoma,73505,Central,Office Supplies,Storage,Fellowes Recycled Storage Drawers,333.09,3,0,"233.163,00",
22.10.2017,2017-Q4,FUR-TA-10003748,4479,CA-2017-130211,10/22/2017,10/22/2017,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Lawton,Oklahoma,73505,Central,Furniture,Tables,Bevis 36 x 72 Conference Tables,248.98,2,0,"547.756,00",
22.10.2017,2017-Q4,OFF-AR-10003179,4516,US-2017-111920,10/22/2017,10/26/2017,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,36.44,4,0,"-601.583,00",
22.10.2017,2017-Q4,OFF-BI-10000831,4642,CA-2017-130141,10/22/2017,10/24/2017,Second Class,HA-14905,Helen Abelman,Consumer,United States,Fort Collins,Colorado,80525,West,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,"3.168,00",4,0.7,"-25.344,00",
22.10.2017,2017-Q4,FUR-CH-10000749,4643,CA-2017-130141,10/22/2017,10/24/2017,Second Class,HA-14905,Helen Abelman,Consumer,United States,Fort Collins,Colorado,80525,West,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,"579.136,00",4,0.2,"-289.568,00",
22.10.2017,2017-Q4,TEC-PH-10003988,7263,CA-2017-156363,10/22/2017,10/28/2017,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",32.7,5,0.4,-6.54,
22.10.2017,2017-Q4,OFF-EN-10003068,7264,CA-2017-156363,10/22/2017,10/28/2017,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,31.68,4,0.2,"11.088,00",
23.10.2017,2017-Q4,TEC-PH-10004586,1261,CA-2017-117079,10/23/2017,10/27/2017,Standard Class,JR-15700,Jocasta Rupert,Consumer,United States,Jacksonville,Florida,32216,South,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,863.88,3,0.2,"107.985,00",
23.10.2017,2017-Q4,OFF-PA-10003739,2893,CA-2017-139913,10/23/2017,10/29/2017,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,14609,East,Office Supplies,Paper,Xerox 1969,11.56,2,0,"1.732.833,00",
23.10.2017,2017-Q4,OFF-PA-10002479,2894,CA-2017-139913,10/23/2017,10/29/2017,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,14609,East,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),"46.138,00",5,0,11.88,
23.10.2017,2017-Q4,FUR-FU-10000771,2895,CA-2017-139913,10/23/2017,10/29/2017,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,14609,East,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",69.08,11,0,"290.136,00",
23.10.2017,2017-Q4,TEC-PH-10001552,2896,CA-2017-139913,10/23/2017,10/29/2017,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,14609,East,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,35.88,3,0,"-524.212,00",
23.10.2017,2017-Q4,OFF-BI-10004364,3856,US-2017-105389,10/23/2017,10/28/2017,Second Class,DM-13015,Darrin Martin,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Binders,Storex Dura Pro Binders,"3.564,00",3,0.8,"-6.237,00",
23.10.2017,2017-Q4,TEC-PH-10002824,3857,US-2017-105389,10/23/2017,10/28/2017,Second Class,DM-13015,Darrin Martin,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,823.96,5,0.2,"514.975,00",
23.10.2017,2017-Q4,OFF-AR-10000634,3858,US-2017-105389,10/23/2017,10/28/2017,Second Class,DM-13015,Darrin Martin,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Art,Newell 320,"10.272,00",3,0.2,"8.988,00",
23.10.2017,2017-Q4,OFF-BI-10000962,4148,CA-2017-106068,10/23/2017,10/28/2017,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""","9.762,00",3,0.8,"-151.311,00",
23.10.2017,2017-Q4,OFF-ST-10004507,4149,CA-2017-106068,10/23/2017,10/28/2017,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Storage,Advantus Rolling Storage Box,13.72,1,0.2,"38.353,00",
23.10.2017,2017-Q4,TEC-AC-10002942,4150,CA-2017-106068,10/23/2017,10/28/2017,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,78745,Central,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,55.2,1,0.2,-2.07,
23.10.2017,2017-Q4,OFF-ST-10002344,4151,CA-2017-106068,10/23/2017,10/28/2017,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit","259.136,00",4,0.2,"-583.056,00",
23.10.2017,2017-Q4,FUR-TA-10001039,8446,CA-2017-125451,10/23/2017,10/24/2017,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920,East,Furniture,Tables,KI Adjustable-Height Table,"240.744,00",4,0.3,"-137.568,00",
23.10.2017,2017-Q4,FUR-FU-10004963,8447,CA-2017-125451,10/23/2017,10/24/2017,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920,East,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon","35,00",4,0,"46.217,00",
23.10.2017,2017-Q4,FUR-FU-10000277,8448,CA-2017-125451,10/23/2017,10/24/2017,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920,East,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,2,0,"505.632,00",
23.10.2017,2017-Q4,FUR-TA-10004915,8449,CA-2017-125451,10/23/2017,10/24/2017,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920,East,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D","637.896,00",3,0.3,"-1.275.792,00",
23.10.2017,2017-Q4,OFF-PA-10003724,8450,CA-2017-125451,10/23/2017,10/24/2017,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920,East,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",43.44,8,0,"212.856,00",
23.10.2017,2017-Q4,OFF-AP-10002906,8451,CA-2017-125451,10/23/2017,10/24/2017,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920,East,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,2.22,1,0,"666,00",
24.10.2017,2017-Q4,FUR-TA-10004607,8678,CA-2017-141705,10/24/2017,10/26/2017,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Mansfield,Texas,76063,Central,Furniture,Tables,Hon 2111 Invitation Series Straight Table,"517.405,00",5,0.3,"-813.065,00",
24.10.2017,2017-Q4,OFF-FA-10000735,9612,CA-2017-144365,10/24/2017,10/30/2017,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Jackson,Mississippi,39212,South,Office Supplies,Fasteners,Staples,11.68,4,0,"5.256,00",
26.10.2017,2017-Q4,TEC-AC-10001998,87,CA-2017-155558,10/26/2017,11/2/2017,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0,"2.215.714,00",
26.10.2017,2017-Q4,OFF-LA-10000134,88,CA-2017-155558,10/26/2017,11/2/2017,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Labels,Avery 511,6.16,2,0,"2.800.712,00",
26.10.2017,2017-Q4,FUR-TA-10001520,6664,CA-2017-162173,10/26/2017,11/1/2017,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Virginia Beach,Virginia,23464,South,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",356.85,5,0,"606.645,00",
26.10.2017,2017-Q4,OFF-EN-10002831,6665,CA-2017-162173,10/26/2017,11/1/2017,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Virginia Beach,Virginia,23464,South,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",251.58,7,0,"113.211,00",
